title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
业主诚售 随时看房签约 南北通透两居室,2室1厅1卫, 高楼层/7层 ,看丹桥 韩庄子四里 · 距离地铁丰台南路376米,57.4 平米 , 南北 , 1992年建,2 人关注 , 2019-10-26发布,近地铁随时看满二年近公园,单价53136元/m²,305万
新上福熙大道南北通透大三居随时看房高楼层观景房,3室2厅2卫, 高楼层/29层 ,北苑 福熙大道 · 距离地铁北苑599米,148.43 平米 , 南北 , 2011年建,1 人关注 , 2019-10-27发布,近地铁随时看满二年,单价74109元/m²,1100万
海淀产权，永泰东里，1层板楼，温馨一居室看房随时。,1室1厅1卫, 底层/6层 ,清河 永泰东里 · 距离地铁永泰庄305米,46.58 平米 , 南 , 1998年建,17 人关注 , 2019-10-25发布,近地铁随时看近公园,单价64405元/m²,300万
南三环四号线马家堡 南北通透一居室 中高层装修好 诚意出售,1室1厅1卫, 高楼层/20层 ,马家堡 嘉园一里 · 距离地铁马家堡202米,46.52 平米 , 南北 , 1998年建,9 人关注 , 2019-10-24发布,近地铁近公园,单价58040元/m²,270万
紫竹院 白石桥 花园桥地铁 南北两居 满五年,2室1厅1卫, 顶层/5层 ,紫竹桥 三虎桥小区 · 距离地铁花园桥809米,57.1 平米 , 南北 , 1985年建,6 人关注 , 2019-10-27发布,近地铁满五年近公园,单价83187元/m²,475万
满五唯一 视野好 交通方便 诚意卖,2室2厅1卫, 中楼层/20层 ,甘露园 甘露园南里二区 · 距离地铁青年路748米,99.19 平米 , 西南 , 2001年建,3 人关注 , 2019-10-24发布,近地铁满五年,单价49904元/m²,495万
地铁站旁，林校北里，报价210万，黄金楼层，房子满5唯1,2室1厅1卫, 中楼层/5层 ,黄村火车站 林校北里 · 距离地铁黄村火车站885米,51.94 平米 , 南 , 1981年建,14 人关注 , 2019-10-23发布,近地铁满五年,单价40431元/m²,210万
芳园里正规一居室 业主诚心卖看房方便有钥匙,1室1厅1卫, 低楼层/6层 ,酒仙桥 芳园里 · 距离地铁将台396米,38.86 平米 , 南 , 1990年建,8 人关注 , 2019-10-29发布,近地铁满二年,单价68194元/m²,265万
海淀 北新家园、南北通透两居、户型方正、满两年原值243万,2室1厅1卫, 中楼层/5层 ,西三旗 北新家园 · 距离地铁育新219米,60.9 平米 , 南北 , 1994年建,6 人关注 , 2019-10-25发布,近地铁满二年,单价61576元/m²,375万
三环地铁沿线，没税，采光好，无遮挡。看房方便,2室1厅1卫, 高楼层/24层 ,洋桥 东丽温泉家园 · 距离地铁角门东1031米,76.18 平米 , 东 , 2002年建,10 人关注 , 2019-10-25发布,近地铁随时看满五年,单价55133元/m²,420万
花园桥地铁旁边 南北全明两居 精装修 满五年有钥匙,2室1厅1卫, 中楼层/5层 ,紫竹桥 三虎桥南路17号院 · 距离地铁花园桥531米,59.48 平米 , 南北 , 1987年建,0 人关注 , 2019-10-24发布,近地铁满五年,单价90787元/m²,540万
东二区一层带35平花园 南北大两居 满五唯一 随时看房,2室1厅1卫, 底层/7层 ,天通苑 天通苑东二区,114.68 平米 , 南北 , 2001年建,1 人关注 , 2019-12-07发布,随时看满五年,单价38804元/m²,445万
西南三环边，丽泽周边，东南大三居室，业主诚售,3室1厅2卫, 低楼层/28层 ,丰益桥 丰益花园东区 · 距离地铁泥洼495米,144.75 平米 , 东南 , 2002年建,2 人关注 , 2019-11-02发布,近地铁满五年近公园,单价56649元/m²,820万
急售！南北通透 一层、赠送8㎡阳光房、满五公房税费少有钥匙,2室1厅1卫, 底层/6层 ,安贞 安贞里小区 · 距离地铁安贞门579米,49.65 平米 , 南北 , 1986年建,27 人关注 , 2020-01-02发布,近地铁满五年近公园,单价86203元/m²,428万
新上 方庄时代绿荫 南北通透四居室 满五唯一,4室2厅2卫, 低楼层/28层 ,方庄 时代绿荫 · 距离地铁方庄369米,171.08 平米 , 南北 , 2005年建,1 人关注 , 2020-01-08发布,近地铁满五年,单价64297元/m²,1100万
都会高层精装三居室，无遮挡，视野好,3室1厅2卫, 高楼层/30层 ,十里堡 都会华庭 · 距离地铁四惠860米,153.56 平米 , 南西北 , 2001年建,0 人关注 , 2019-11-08发布,近地铁满五年,单价48841元/m²,750万
西辛南区隔断两居，干净，紧邻地铁，交通便利！,2室1厅1卫, 高楼层/6层 ,顺义城 西辛南区 · 距离地铁石门815米,66.1 平米 , 南北 , 2001年建,2 人关注 , 2019-10-24发布,近地铁满二年,单价37670元/m²,249万
六铺炕二区 两居室 看房方便,2室2厅1卫, 高楼层/17层 ,六铺炕 六铺炕二区 · 距离地铁安德里北街600米,70.4 平米 , 东南 , 1991年建,1 人关注 , 2019-10-22发布,近地铁满五年,单价159943元/m²,1126万
黄村西里小区，近地铁，成熟社区，满五年，有钥匙，看房方便,2室1厅1卫, 中楼层/6层 ,黄村中 黄村西里 · 距离地铁黄村西大街325米,79.8 平米 , 南北 , 1990年建,8 人关注 , 2019-10-23发布,近地铁满五年,单价33835元/m²,270万
店长推荐（ 首付 135万 芳城园一区）买方正两居 五年一套,2室1厅1卫, 低楼层/26层 ,方庄 芳城园一区 · 距离地铁方庄584米,65 平米 , 东南 , 1990年建,9 人关注 , 2019-11-11发布,近地铁随时看满五年近公园,单价56923元/m²,370万
本六区 南北通透两居 明厨明卫,2室1厅1卫, 高楼层/6层 ,天通苑 天通苑本六区 · 距离地铁天通苑南1092米,77.58 平米 , 南北 , 2000年建,3 人关注 , 2019-10-21发布,近地铁满五年近公园,单价42795元/m²,332万
永乐东区 钢混结构 电梯房 采光好,2室1厅1卫, 中楼层/18层 ,鲁谷 永乐小区 · 距离地铁八宝山553米,67.98 平米 , 南 , 1989年建,2 人关注 , 2019-11-09发布,近地铁满五年,单价46337元/m²,315万
新上！《2003年小区，下个10年好流通》南北通透 封闭管理,1室1厅1卫, 底层/6层 ,德胜门 德隆家园6号院 · 距离地铁积水潭842米,51.37 平米 , 南北 , 2003年建,0 人关注 , 2019-11-06发布,近地铁满二年,单价138213元/m²,710万
南五里店 中楼层 业主诚售 看房方便,2室1厅1卫, 中楼层/6层 ,五里店 南五里店45号院,55.62 平米 , 南北 , 1995年建,9 人关注 , 2019-10-29发布,满五年,单价46926元/m²,261万
灯市口 全明格局 中间层三居 南北通透 无遮挡可聊价,3室1厅1卫, 中楼层/6层 ,灯市口 东皇城根南街 · 距离地铁中国美术馆859米,78.26 平米 , 南北 , 1987年建,1 人关注 , 2019-11-28发布,近地铁满二年,单价109890元/m²,860万
绣菊园 全天采光 南向三阳台四面朝阳 满五年唯一 视野无遮挡,2室1厅1卫, 高楼层/25层 ,北苑 北苑家园绣菊园 · 距离地铁北苑902米,79.91 平米 , 南 , 2001年建,12 人关注 , 2019-10-21发布,近地铁随时看满五年近公园,单价55062元/m²,440万
鲁谷永辉广场对面 90年南北通透两居 满2年公房 看房方便,2室1厅1卫, 高楼层/6层 ,鲁谷 北重西厂,63.46 平米 , 南北 , 1990年建,7 人关注 , 2019-10-18发布,随时看,单价44122元/m²,280万
弘善家园、东向大两居、满两年、大客厅楼龄新。,2室1厅1卫, 低楼层/28层 ,潘家园 弘善家园 · 距离地铁十里河604米,79.07 平米 , 东北 , 2011年建,7 人关注 , 2019-10-19发布,近地铁随时看满二年近公园,单价45529元/m²,360万
炫特嘉园 中间层 满五唯一 有钥匙 诚意出售,1室1厅1卫, 中楼层/22层 ,石佛营 炫特嘉园一期 · 距离地铁十里堡755米,45.7 平米 , 西 , 2004年建,2 人关注 , 2019-11-16发布,近地铁满五年,单价63457元/m²,290万
芳城园一区 东南向两居室 五年一套 看房有钥匙,2室1厅1卫, 低楼层/25层 ,方庄 芳城园一区 · 距离地铁方庄584米,67 平米 , 东南 , 1995年建,17 人关注 , 2019-10-24发布,近地铁随时看满五年,单价57463元/m²,385万
交通部单位99年新房，南北通透，全明格局,3室1厅1卫, 底层/7层 ,芍药居 芍药居2号院 · 距离地铁芍药居247米,102.35 平米 , 南北 , 1999年建,4 人关注 , 2019-10-21发布,近地铁随时看满五年近公园,单价80117元/m²,820万
西单 二龙路 供销社家属楼 2居室,2室1厅1卫, 低楼层/17层 ,金融街 二龙路 · 距离地铁西单690米,65.5 平米 , 东北 , 1980年建,0 人关注 , 2019-12-20发布,近地铁满五年,单价149618元/m²,980万
双地铁-公园旁-中石油央产-格局好-位置好-视野棒,3室1厅1卫, 低楼层/18层 ,安贞 安华里二区 · 距离地铁安华桥792米,75.02 平米 , 东南 , 1987年建,4 人关注 , 2019-11-02发布,近地铁随时看满五年近公园,单价84644元/m²,635万
新街口地铁 冠英园正规一室一厅 精装诚意出售,2室1厅1卫, 中楼层/10层 ,官园 冠英园 · 距离地铁新街口278米,54.1 平米 , 东 , 1998年建,15 人关注 , 2019-10-30发布,近地铁满二年,单价119224元/m²,645万
万年好房推荐！玉泉营地铁口，南北通透正规两居室，中高楼层,2室1厅1卫, 高楼层/20层 ,玉泉营 万年花城一期回迁 · 距离地铁首经贸590米,88.14 平米 , 南北 , 2005年建,4 人关注 , 2019-10-15发布,近地铁随时看,单价56717元/m²,499.9万
南四环 新发地 期颐百年 满两年 诚心出售,1室1厅1卫, 高楼层/11层 ,新发地 期颐百年,67.19 平米 , 南 , 2010年建,3 人关注 , 2019-10-25发布,随时看,单价44650元/m²,300万
永乐小区地铁旁 南北通透 满五年 大两居,2室1厅1卫, 顶层/6层 ,鲁谷 永乐小区 · 距离地铁八宝山553米,61.96 平米 , 南北 , 1980年建,8 人关注 , 2019-10-17发布,近地铁满五年,单价41963元/m²,260万
南北通透，正规两居室，满五年，业主家庭名下只有一套住房,2室1厅1卫, 顶层/6层 ,观音寺 海子角南里 · 距离地铁黄村火车站1217米,73.69 平米 , 南北 , 1995年建,7 人关注 , 2019-10-30发布,近地铁满五年,单价31212元/m²,230万
业主诚售 高楼层 精装修大3居 满5一套 看房方便,3室2厅2卫, 高楼层/24层 ,甘家口 国兴家园 · 距离地铁白石桥南227米,158.69 平米 , 西北 , 2000年建,0 人关注 , 2019-10-14发布,近地铁满五年,单价87592元/m²,1390万
媒体村天畅园观景2居，精装户型好，腾指标诚意卖随时看，5号线,2室1厅2卫, 低楼层/32层 ,北苑 天畅园 · 距离地铁立水桥南530米,131.14 平米 , 西 , 2008年建,0 人关注 , 2019-11-24发布,近地铁随时看,单价49565元/m²,650万
北苑家园华发颐园 精装 东向开间,1室0厅1卫, 中楼层/19层 ,北苑 华发颐园 · 距离地铁立水桥南222米,59.53 平米 , 东 , 2007年建,0 人关注 , 2019-10-16发布,近地铁满二年,单价52075元/m²,310万
南三环 花园社区 三轨交汇 南北一居 随时看,1室1厅1卫, 中楼层/18层 ,草桥 恋日花都 · 距离地铁草桥274米,48.65 平米 , 南北 , 2006年建,6 人关注 , 2019-10-21发布,近地铁随时看满五年近公园,单价77081元/m²,375万
复兴门大街！好地角！电梯房！楼龄新！满五年公房！,1室1厅1卫, 中楼层/21层 ,月坛 复兴门北大街 · 距离地铁复兴门319米,43.3 平米 , 东南 , 1998年建,10 人关注 , 2019-10-15发布,近地铁满五年近公园,单价118938元/m²,515万
茂林居低单价总价三居室，满五年唯一，随时签约,3室1厅1卫, 中楼层/16层 ,军博 茂林居 · 距离地铁木樨地492米,84.3 平米 , 东西 , 1990年建,4 人关注 , 2020-01-10发布,近地铁满五年近公园,单价87782元/m²,740万
新上！芳群园二区 紧邻地铁 蒲黄榆站 满五年！诚心出售,2室1厅1卫, 高楼层/25层 ,方庄 芳群园二区 · 距离地铁蒲黄榆673米,56.45 平米 , 东南 , 1992年建,3 人关注 , 2019-10-13发布,近地铁随时看满五年,单价69088元/m²,390万
花园桥地铁站 南北全明两居 黄金3层 满五年公房 诚心卖,2室1厅1卫, 中楼层/6层 ,甘家口 西三环北路56号院 · 距离地铁花园桥459米,61.3 平米 , 南北 , 1980年建,8 人关注 , 2019-10-12发布,近地铁满五年,单价83197元/m²,510万
五道口 全明格局 双南向看房随时,2室1厅1卫, 中楼层/6层 ,五道口 地质大学 · 距离地铁五道口467米,58.9 平米 , 南 , 1986年建,8 人关注 , 2019-10-13发布,近地铁满五年,单价88115元/m²,519万
新华大街万达广场旁 在水一方 南北2居双卫 业主急售,2室2厅2卫, 中楼层/12层 ,新华大街 在水一方 · 距离地铁通州北苑1277米,113.03 平米 , 南北 , 2004年建,2 人关注 , 2019-10-12发布,近地铁满五年,单价41405元/m²,468万
德胜 全南向 大两居 满五年一套公房 可高贷,2室1厅1卫, 低楼层/16层 ,德胜门 马甸南村 · 距离地铁健德门1150米,74 平米 , 南 , 1985年建,2 人关注 , 2019-12-11发布,近地铁满五年,单价125676元/m²,930万
东四环边，板楼中低楼层南北通透带大客厅户型,2室2厅1卫, 低楼层/6层 ,石佛营 石佛营东里105号院 · 距离地铁十里堡1294米,58.53 平米 , 南北 , 1993年建,6 人关注 , 2019-10-15发布,近地铁满五年,单价65949元/m²,386万
三环边06年社区 双线地铁 紧邻新天坛 急售低总价两居,2室2厅1卫, 低楼层/18层 ,玉泉营 三环新城7号院 · 距离地铁丰台站450米,89.16 平米 , 南东北 , 2005年建,46 人关注 , 2019-10-30发布,近地铁满五年,单价50359元/m²,449万
世华泊郡两居 全南向采光好 可随时签约 装修好,2室2厅1卫, 中楼层/27层 ,北苑 世华泊郡 · 距离地铁北苑1092米,85.27 平米 , 南 , 2012年建,1 人关注 , 2019-10-12发布,近地铁满五年,单价73297元/m²,625万
二环里，左安门，龙潭湖公园，左安漪园两居室，随时可看。,2室1厅1卫, 低楼层/15层 ,左安门 左安漪园 · 距离地铁方庄926米,83.34 平米 , 北 , 2004年建,1 人关注 , 2019-11-08发布,近地铁随时看满五年近公园,单价80994元/m²,675万
2005年电梯房 南向开间 人车分流 户型方正,1室0厅1卫, 低楼层/28层 ,七里庄 丰体时代 · 距离地铁大井434米,33.45 平米 , 南 , 2005年建,14 人关注 , 2019-10-09发布,近地铁随时看满五年近公园,单价57399元/m²,192万
晓月苑三里 低总价南北通透两居室，低楼层无遮挡，采光好！,2室1厅1卫, 底层/6层 ,卢沟桥 晓月苑三里,67.88 平米 , 南北 , 1998年建,7 人关注 , 2019-10-12发布,随时看满二年近公园,单价39039元/m²,265万
马家堡，福海棠华苑，1室1厅，满五年,1室1厅1卫, 顶层/16层 ,马家堡 福海棠 · 距离地铁公益西桥1174米,56.78 平米 , 南 , 2014年建,9 人关注 , 2019-10-10发布,近地铁满五年,单价49665元/m²,282万
德胜门 满五年公房 中间层南北两居,2室1厅1卫, 中楼层/6层 ,六铺炕 安德路 · 距离地铁鼓楼大街619米,62.2 平米 , 南北 , 1993年建,3 人关注 , 2019-10-17发布,近地铁满五年,单价131029元/m²,815万
新上世纪村东区板楼带电梯，看房随时,2室1厅1卫, 中楼层/12层 ,亚运村小营 世纪村东区二区 · 距离地铁关庄648米,76.4 平米 , 南北 , 1996年建,1 人关注 , 2019-10-30发布,近地铁满五年,单价69110元/m²,528万
新上，方庄，户型方方正正，南向，采光视野好，税费成本低,2室1厅1卫, 高楼层/25层 ,方庄 芳群园一区 · 距离地铁蒲黄榆361米,74.21 平米 , 南 , 1991年建,6 人关注 , 2019-10-15发布,近地铁随时看满五年近公园,单价68050元/m²,505万
朝阳产权 满五年南北通透 中楼层 全明格局无遮挡 看房随时,2室2厅1卫, 中楼层/6层 ,立水桥 明天第一城5号院 · 距离地铁立水桥397米,86.76 平米 , 南东北 , 2008年建,1 人关注 , 2019-10-10发布,近地铁随时看满五年近公园,单价58207元/m²,505万
南二环，右安门桥，南北两居，紧邻地铁，出行方便。,2室1厅1卫, 低楼层/6层 ,右安门外 右外西三条 · 距离地铁北京南站1454米,53.49 平米 , 南北 , 1990年建,9 人关注 , 2019-10-09发布,近地铁满五年,单价63563元/m²,340万
临近地铁 靠近公园 满五一套公房 小区中间 南北通透,2室1厅1卫, 顶层/6层 ,德胜门 马甸南村 · 距离地铁健德门1150米,57.1 平米 , 南北 , 1986年建,4 人关注 , 2019-10-10发布,近地铁满五年近公园,单价139229元/m²,795万
"东四环四惠远洋天地西南两居室紧邻地铁,多条公交经过！",2室2厅2卫, 低楼层/25层 ,四惠 远洋天地三期 · 距离地铁四惠348米,129.44 平米 , 西南 , 2004年建,1 人关注 , 2019-10-12发布,近地铁随时看满五年近公园,单价56397元/m²,730万
