title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
新上中层全明一房，竹园没用，有钥匙随时看，诚售价位好谈,1室1厅1卫, 高楼层/6层 ,金桥 柳一小区 · 距离地铁博兴路448米,42.18 平米 , 南 , 1995年建,1 人关注 , 2019-11-13发布,近地铁随时看满五年近公园,单价61641元/m²,260万
有钥匙看房随时，双南户型，售后公房满五可读书，不靠路中间楼层,2室2厅1卫, 中楼层/6层 ,春申 高兴花园一二三四街坊,70.13 平米 , 南 , 1996年建,0 人关注 , 2020-01-08发布,随时看满五年,单价55611元/m²,390万
南方新村正气双南两房，居中位置，采光好，诚心出售。,2室1厅1卫, 低楼层/6层 ,古美罗阳 南方新村 · 距离地铁莲花路617米,75.12 平米 , 南 , 1996年建,0 人关注 , 2020-01-08发布,近地铁随时看满五年,单价57242元/m²,430万
二楼带大露台，南北通透，一梯三户，诚意出售,2室1厅1卫, 低楼层/6层 ,光新 管弄新村二街坊 · 距离地铁岚皋路286米,53.92 平米 , 南北 , 1989年建,5 人关注 , 2019-11-26发布,近地铁满五年,单价61202元/m²,330万
新上大天井1房 边套全明户型 位置好 看房方便有钥匙,1室1厅1卫, 底层/6层 ,金杨 罗山四村-德平路80弄 · 距离地铁德平路681米,46.09 平米 , 南 , 1993年建,6 人关注 , 2019-09-27发布,近地铁随时看满五年,单价55327元/m²,255万
新上，中间楼层三房，边套，一梯两户， 上实,3室1厅1卫, 低楼层/6层 ,华东理工 家乐苑,82.8 平米 , 南北 , 1996年建,4 人关注 , 2019-12-26发布,满五年,单价50725元/m²,420万
南北一室一厅，建筑面积36.24平米。,1室1厅1卫, 低楼层/6层 ,甘泉宜川 子长小区 · 距离地铁中潭路1050米,36.24 平米 , 南北 , 1987年建,2 人关注 , 2019-11-12发布,近地铁随时看满五年,单价52428元/m²,190万
空房，看房随时都方便，诚心出售，好谈,2室1厅1卫, 中楼层/6层 ,华东理工 华理苑 · 距离地铁上海南站1432米,50.63 平米 , 南 , 2003年建,0 人关注 , 2020-01-10发布,近地铁满五年,单价61229元/m²,310万
周边配套齐全，精装修一房，看中能谈，产权清晰，满五税少,1室1厅1卫, 低楼层/6层 ,浦东世博 上钢八村 · 距离地铁长清路289米,38 平米 , 南 , 2001年建,1 人关注 , 2020-01-03发布,近地铁随时看满五年近公园,单价52632元/m²,200万
一梯三户，近3·4·7·镇坪站·对、口中北；楼层好采光充足,1室1厅1卫, 中楼层/6层 ,光新 石光小区 · 距离地铁镇坪路533米,36.94 平米 , 南 , 1986年建,0 人关注 , 2020-01-03发布,近地铁满五年,单价52788元/m²,195万
钥匙房，南北两房，靠近小花园，售后公房,2室1厅1卫, 高楼层/6层 ,植物园 园南二村,64.56 平米 , 南北 , 1990年建,0 人关注 , 2020-01-22发布,满五年,单价69703元/m²,450万
金杨五街坊，一梯两户，双南两房，小区花园位置，,2室1厅1卫, 高楼层/6层 ,金杨 金杨五街坊 · 距离地铁蓝天路450米,62.31 平米 , 南 , 1994年建,1 人关注 , 2019-08-30发布,近地铁满五年,单价54566元/m²,340万
婚房装修，厨卫全明，采光好，南北两房一厅,2室1厅1卫, 顶层/6层 ,华东理工 家乐苑,59.14 平米 , 南 , 1996年建,2 人关注 , 2020-01-09发布,满五年,单价51573元/m²,305万
外销房。复旦9年置区，2梯2户，装修好，采光好,3室2厅2卫, 中楼层/6层 ,龙华 中山苑 · 距离地铁上海游泳馆561米,127.54 平米 , 南北 , 1994年建,0 人关注 , 2020-01-09发布,近地铁随时看满五年近公园,单价78407元/m²,1000万
全明+南北通透 诚心出售+采光好+看房随时+满五年,2室1厅1卫, 中楼层/18层 ,浦东世博 耀华路570号 · 距离地铁长清路607米,66.4 平米 , 西南 , 1993年建,0 人关注 , 2020-01-09发布,近地铁随时看满五年,单价60241元/m²,400万
专属钥匙房，两梯四户，三南，高区 ，全明户型,3室2厅2卫, 高楼层/27层 ,蓬莱公园 生活大师 · 距离地铁西藏南路281米,147 平米 , 南 , 1999年建,0 人关注 , 2020-01-05发布,近地铁随时看满五年,单价74150元/m²,1090万
房东诚心卖产权清晰税少,2室1厅1卫, 低楼层/6层 ,北新泾 新泾七村 · 距离地铁淞虹路395米,46.28 平米 , 南北 , 2001年建,0 人关注 , 2020-01-29发布,近地铁随时看满五年近公园,单价57908元/m²,268万
广中三村 单价便宜 看房有钥匙,1室1厅1卫, 顶层/5层 ,凉城 广中三村 · 距离地铁赤峰路655米,46.5 平米 , 南 , 1957年建,0 人关注 , 2020-01-13发布,近地铁满五年,单价50538元/m²,235万
茶花园，产权清晰，户口可迁，满五年，诚意出售，看房随时,1室1厅1卫, 顶层/6层 ,康健 茶花园 · 距离地铁虹漕路1438米,32.95 平米 , 南 , 1994年建,0 人关注 , 2020-01-01发布,近地铁满五年,单价74962元/m²,247万
南北通透西边户全明，一房一厅采光好，户型好诚售,1室1厅1卫, 中楼层/6层 ,甘泉宜川 新宜小区-宜川路413弄 · 距离地铁中潭路1227米,41.19 平米 , 南西北 , 1986年建,2 人关注 , 2019-12-29发布,近地铁随时看满五年近公园,单价50983元/m²,210万
实景，30楼南北通透三房，有钥匙随时看房，看中好谈,3室2厅1卫, 高楼层/35层 ,植物园 华沁家园,123 平米 , 南 ,,0 人关注 , 2020-01-05发布,随时看,单价60569元/m²,745万
居家南北两房，边套户型，非底楼，采光好，可随时看,2室1厅1卫, 高楼层/6层 ,金杨 金杨十街坊 · 距离地铁金桥路612米,55.01 平米 , 南 , 1995年建,0 人关注 , 2019-12-31发布,近地铁随时看满五年,单价49991元/m²,275万
近莲花路站，南北全明两房，5楼采光好，置换诚售,2室1厅1卫, 高楼层/6层 ,梅陇 罗阳三村 · 距离地铁莲花路986米,67.7 平米 , 南北 , 1995年建,0 人关注 , 2019-12-29发布,近地铁满五年,单价46086元/m²,312万
自住装修.轨交六号. 双南户型.诚意出售,2室1厅1卫, 高楼层/6层 ,金杨 金杨一街坊 · 距离地铁云山路304米,67.01 平米 , 南 , 1995年建,3 人关注 , 2019-12-24发布,近地铁随时看满五年近公园,单价49246元/m²,330万
塘桥二村，近4/6号双轨，满五年税少，看房方便，诚售,1室0厅1卫, 中楼层/4层 ,塘桥 塘桥小区 · 距离地铁塘桥315米,28 平米 , 南 , 1979年建,0 人关注 , 2019-12-23发布,近地铁随时看满五年,单价69643元/m²,195万
高楼层！！户型方正，两间卧室朝南，近地铁，直视徐汇滨江,2室1厅1卫, 高楼层/18层 ,斜土路大木桥 东安路338弄 · 距离地铁东安路152米,103.22 平米 , 南 , 1997年建,1 人关注 , 2019-12-21发布,近地铁随时看满五年,单价68591元/m²,708万
"出门7,8,13轻轨，上班多睡半个钟 门口就是地铁站出行方便",2室1厅1卫, 高楼层/6层 ,浦东世博 上钢二村 · 距离地铁耀华路124米,54.6 平米 , 南 , 1992年建,0 人关注 , 2020-01-03发布,近地铁随时看满五年近公园,单价45788元/m²,250万
房型正气，两房朝南，厨卫有床，进门是开放式厨房，卧室采光很好,2室1厅1卫, 中楼层/6层 ,彭浦 临汾路1565弄 · 距离地铁彭浦新村1074米,59.22 平米 , 南 , 1995年建,1 人关注 , 2019-12-22发布,近地铁满五年,单价47957元/m²,284万
田林十三村，中间楼层，采光充足，全明户型，肆小,1室1厅1卫, 底层/6层 ,田林 田林十三村 · 距离地铁桂林路577米,32 平米 , 南 , 1986年建,0 人关注 , 2019-12-18发布,近地铁满二年,单价82813元/m²,265万
潍坊五村，我的老房东，浦明师范，花园位置空间大，精装南北通,1室1厅1卫, 高楼层/6层 ,潍坊 潍坊五村 · 距离地铁浦电路(6号线)597米,36.12 平米 , 南 , 1982年建,3 人关注 , 2019-12-15发布,近地铁满五年近公园,单价71982元/m²,260万
低总价一室，拎包住，采光无遮挡，环境好，房东诚售,1室1厅1卫, 高楼层/6层 ,甘泉宜川 新宜小区-宜川路413弄 · 距离地铁中潭路1227米,34.89 平米 , 南 , 1986年建,1 人关注 , 2019-12-26发布,近地铁满二年近公园,单价49298元/m²,172万
钥匙房，双南两房，厨卫有窗，户型正气，采光良好,2室1厅1卫, 顶层/6层 ,彭浦 临汾路1564弄 · 距离地铁彭浦新村1187米,65.87 平米 , 南 , 1995年建,0 人关注 , 2019-12-12发布,近地铁满五年,单价41749元/m²,275万
园南三村，双南两房，采光好 ，售后公房，税少,2室1厅1卫, 中楼层/6层 ,植物园 园南三村,62.3 平米 , 南 , 1994年建,1 人关注 , 2019-12-13发布,满五年,单价72231元/m²,450万
一楼送采光天井，南北通透，低总价诚心出售,1室1厅1卫, 底层/6层 ,长桥 长桥三村,41.11 平米 , 南 , 1990年建,1 人关注 , 2019-12-11发布,满五年,单价49866元/m²,205万
房龄新，进地铁，看房方便，房型正气,1室1厅1卫, 中楼层/6层 ,甘泉宜川 宜川三村-中山北路1321弄 · 距离地铁中潭路186米,50.26 平米 , 南 , 1993年建,2 人关注 , 2019-12-15发布,近地铁满五年,单价47354元/m²,238万
金杨四街坊！全装全配！交通便利！房东诚心出售！,3室1厅1卫, 高楼层/7层 ,金杨 金杨四街坊 · 距离地铁蓝天路585米,88.52 平米 , 南 , 1995年建,0 人关注 , 2019-12-10发布,近地铁随时看满五年近公园,单价62133元/m²,550万
正气双南全明大两房，看房方便、周边配套齐全。房东置换诚售！,2室1厅1卫, 顶层/6层 ,梅陇 罗阳三村 · 距离地铁莲花路986米,74.54 平米 , 南 , 1995年建,2 人关注 , 2019-12-08发布,近地铁满五年,单价41588元/m²,310万
满五税少 采光充足 南北直通 看房方便,3室2厅2卫, 低楼层/17层 ,碧云 金桥爱建园 · 距离地铁蓝天路661米,145 平米 , 南北 , 2003年建,0 人关注 , 2019-12-10发布,近地铁满五年,单价79310元/m²,1150万
双南两房，中层视野好，采光佳，出行方便，看房基本随时,2室1厅1卫, 低楼层/24层 ,植物园 鑫隆花园,75.61 平米 , 南 , 1999年建,0 人关注 , 2019-12-07发布,满五年,单价52903元/m²,400万
一梯两户，位置安静，中间楼层，诚意出售,2室1厅1卫, 低楼层/6层 ,春申 徐汇芳邻,60 平米 , 南 , 1998年建,1 人关注 , 2019-12-06发布,满五年,单价43333元/m²,260万
德州四村装修好拎包入住不靠马路,2室1厅1卫, 底层/6层 ,浦东世博 德州四村-成山路24弄 · 距离地铁长清路597米,47.96 平米 , 南 , 1989年建,0 人关注 , 2019-12-08发布,近地铁满二年,单价60467元/m²,290万
房东诚心出售，满五年，看房方便，全明户型，,2室1厅1卫, 高楼层/18层 ,华东理工 梅陇四村,81.68 平米 , 南 , 2003年建,2 人关注 , 2019-12-05发布,满五年,单价47747元/m²,390万
潍坊十村一区，新鲜挂牌，低楼层出行方便。,1室1厅1卫, 低楼层/6层 ,潍坊 潍坊十村-潍坊路154弄 · 距离地铁世纪大道478米,40.47 平米 , 南 , 1986年建,0 人关注 , 2019-12-12发布,近地铁满五年,单价98344元/m²,398万
罗秀新村 大一房一厅 目前出租 过几天房东就会住进去配合看房,1室1厅1卫, 中楼层/6层 ,长桥 罗秀新村,49.39 平米 , 南 , 1995年建,0 人关注 , 2019-12-08发布,满五年,单价51630元/m²,255万
房东急置换满五年 居家装修 看房方便 看中好谈,1室1厅1卫, 顶层/6层 ,洋泾 崮山三街坊 · 距离地铁德平路658米,53.99 平米 , 南 , 1998年建,1 人关注 , 2019-12-06发布,近地铁满五年近公园,单价90758元/m²,490万
中环观光电梯房 诚意出售 交通购物便利,1室1厅1卫, 高楼层/14层 ,真光 长征家苑,52.57 平米 , 南 , 2015年建,0 人关注 , 2019-12-04发布,满二年,单价62773元/m²,330万
龙柏公寓南北通透大两房，景观楼层采光无忧，诚意出售,2室2厅1卫, 低楼层/6层 ,龙柏 龙柏西郊公寓 · 距离地铁龙柏新村889米,95.4 平米 , 南 , 1999年建,1 人关注 , 2019-12-01发布,近地铁满五年,单价59748元/m²,570万
内环内，小户型，使用面积高，位置安静，看房方便,1室1厅1卫, 底层/6层 ,塘桥 文兰小区 · 距离地铁蓝村路181米,29.47 平米 , 南 , 1992年建,1 人关注 , 2019-12-08发布,近地铁满五年,单价69562元/m²,205万
世博板块，低楼层带天井，精装修，房东诚心卖，,1室1厅1卫, 底层/6层 ,浦东世博 德州二村 · 距离地铁成山路425米,35.64 平米 , 南 ,,2 人关注 , 2019-11-30发布,近地铁满五年,单价54714元/m²,195万
内环边满五 型正气 南北通透全明 诚意出售,1室0厅1卫, 低楼层/6层 ,光新 旬阳新村-旬阳路344-348号 · 距离地铁岚皋路356米,33.6 平米 , 南 , 1989年建,1 人关注 , 2019-12-04发布,近地铁满五年,单价65476元/m²,220万
梅陇一村精装两房一厅，户型朝南采光好，位置安静！,2室1厅1卫, 顶层/6层 ,梅陇 梅陇一村 · 距离地铁莲花路1246米,61.2 平米 , 南 , 2003年建,1 人关注 , 2019-11-30发布,近地铁随时看满五年,单价43301元/m²,265万
房东诚心出售 中层无遮挡 目前看房提前半天预约,1室1厅1卫, 中楼层/6层 ,浦东世博 上钢五村 · 距离地铁长清路358米,31.91 平米 , 南 , 1986年建,1 人关注 , 2019-12-06发布,近地铁随时看满五年近公园,单价59542元/m²,190万
出门双轨交通环绕，正规朝南户型，采光好，看中可谈,1室0厅1卫, 高楼层/6层 ,浦东世博 上钢七村 · 距离地铁长清路223米,32 平米 , 南 , 1985年建,3 人关注 , 2019-11-30发布,近地铁随时看满五年近公园,单价56250元/m²,180万
全明小户型一室，房东诚售，居家好装修，中间楼层，看房提前约,1室1厅1卫, 中楼层/6层 ,塘桥 蓝高小区,43.75 平米 , 南 , 1992年建,0 人关注 , 2019-12-13发布,随时看,单价62857元/m²,275万
售后公房+5楼+全明+环境幽静+诚心出售,1室1厅1卫, 高楼层/6层 ,华东理工 凌云新村,49.07 平米 , 南 , 2003年建,1 人关注 , 2019-12-01发布,满五年,单价46464元/m²,228万
新上房源，看房方便，提前联系,1室1厅1卫, 顶层/6层 ,金杨 黄山二村 · 距离地铁云山路598米,49.83 平米 , 南 , 1997年建,0 人关注 , 2019-11-26发布,近地铁满五年,单价92314元/m²,460万
新出全明一室户，南北通透，采光楼层，近百联、银亿滨江，近轨交,1室1厅1卫, 顶层/6层 ,南码头 临沂二村 · 距离地铁临沂新村633米,39.59 平米 , 南 , 1987年建,0 人关注 , 2019-11-24发布,近地铁满五年近公园,单价46729元/m²,185万
凌云新村+全明+环境幽静+诚心出售,2室1厅1卫, 低楼层/6层 ,华东理工 凌云新村,61.7 平米 , 南 , 1994年建,2 人关注 , 2019-12-05发布,满五年,单价51864元/m²,320万
前滩辐射，近凌兆新村站，婚房装修，中间楼层，全明户型。,2室1厅1卫, 中楼层/6层 ,三林 凌兆新村-凌兆路285弄 · 距离地铁灵岩南路491米,65.54 平米 , 南 , 1996年建,3 人关注 , 2019-11-27发布,近地铁随时看满五年,单价50351元/m²,330万
镇坪路中山北路朝南一房，采光好，看房方便！,1室1厅1卫, 高楼层/6层 ,光新 中山北路2185弄 · 距离地铁镇坪路371米,31.98 平米 , 南 , 1988年建,0 人关注 , 2019-11-23发布,近地铁满五年,单价56285元/m²,180万
广中一村 朝北一门关 房东诚心出售 用看房有钥匙 广灵陆小,1室0厅1卫, 中楼层/5层 ,凉城 广中一村 · 距离地铁赤峰路610米,30.12 平米 , 北 , 1993年建,1 人关注 , 2019-12-02发布,近地铁随时看满五年近公园,单价49801元/m²,150万
2000年的房龄，一梯俩户，全明户型，大一房一厅,1室1厅1卫, 高楼层/6层 ,华东理工 梅陇十村 · 距离地铁莲花路1252米,55.61 平米 , 南 , 2000年建,0 人关注 , 2019-11-24发布,近地铁满二年,单价50351元/m²,280万
新上房源+动迁税少+南北通透+钻石楼层+看房方便,2室1厅1卫, 中楼层/6层 ,北蔡 金旋小区 · 距离地铁锦绣路672米,53.75 平米 , 南北 , 1995年建,1 人关注 , 2019-11-19发布,近地铁随时看满五年,单价61023元/m²,328万
售后公房，全明户型，房东诚意出售此房，空间可谈，精装带阳台,2室1厅1卫, 低楼层/20层 ,光新 光新大楼 · 距离地铁镇坪路492米,70.49 平米 , 西南 , 1990年建,0 人关注 , 2019-12-05发布,近地铁满五年,单价64123元/m²,452万
新上房源，双南小两房，中间楼层，看房方便,2室1厅1卫, 中楼层/6层 ,金杨 黄山二村 · 距离地铁云山路598米,52.34 平米 , 南 , 1997年建,1 人关注 , 2019-11-22发布,近地铁满五年,单价97440元/m²,510万
